 0.00  2500.  0.0  2.0   0.98722133   0.91500394   0.93790450   0.94202270   0.97035914   0.96278833   1.32710748   0.93549616   0.84467371   1.01299100   0.75901461   0.84204629   0.29312846   0.33579927   0.33579927   0.32482103   0.33579927   0.32482103   0.01339581   0.00770667   0.01015124   0.00761512   0.02008967   0.01762616
 0.50  2500.  0.0  2.0   0.99113335   0.92805720   0.94489533   0.98469395   0.96264585   0.96281426   1.25007270   0.89908094   0.79778312   0.94903064   0.71313397   0.82128173   0.24126172   0.27435881   0.27435881   0.25648704   0.27435881   0.26612632   0.00280197   0.00417571   0.00812980   0.00592585   0.01433966   0.00852434
 1.00  2500.  0.0  2.0   0.97868602   0.96653627   0.95435694   1.01053201   0.96475066   0.96254394   1.31736181   0.89455123   0.82702939   0.96222566   0.73904046   0.86267764   0.19730288   0.21806978   0.22197543   0.20045937   0.22197543   0.21806978   0.00307981   0.00312048   0.00480768   0.00367011   0.00779481   0.00384457
 1.50  2500.  0.0  2.0   0.96988566   0.94583377   0.94324756   0.98602948   0.94855534   0.94274753   1.30766831   0.94113046   0.84940902   0.97213880   0.77691108   0.89649411   0.15413453   0.16741954   0.16883454   0.15413453   0.16883454   0.16741954   0.00064523   0.00132892   0.00237652   0.00410215   0.00253570   0.00190997
 2.00  2500.  0.0  2.0   0.99528725   0.95555227   0.96367752   0.97574060   0.93824592   0.95668114   0.83929470   0.63395018   0.58396392   0.67105825   0.56161543   0.61039052   0.13868181   0.14820610   0.14820610   0.14453158   0.15209317   0.14820610   0.00242916   0.00601625   0.01047799   0.00568919   0.01042447   0.00764344
 2.50  2500.  0.0  2.0   1.00487759   0.97218224   0.99734485   0.99556344   0.95559214   0.99207239   0.78509987   0.54453859   0.50366037   0.59542627   0.48892955   0.52500891   0.11713600   0.12707478   0.12392450   0.12293450   0.12816978   0.12392450   0.00392406   0.01691471   0.01591937   0.01166396   0.01893597   0.01343532
 3.00  2500.  0.0  2.0   1.00664772   1.01030696   1.01598346   1.06856467   0.97569950   1.01625315   0.83289332   0.51831907   0.50255355   0.55995725   0.48290358   0.51596449   0.08345951   0.09405935   0.09179324   0.08345951   0.09566552   0.09179324   0.00158563   0.02550913   0.01662621   0.01088589   0.02552455   0.01786985
 3.50  2500.  0.0  2.0   0.98250340   1.06902886   1.04932515   1.03078157   1.06047300   1.05550775   0.93675390   0.50977100   0.51655006   0.62721416   0.46338828   0.51907120   0.06507840   0.06609775   0.06609775   0.06609775   0.06609775   0.06609775   0.00105352   0.01519596   0.01110182   0.01085308   0.01623614   0.01207561
 4.00  2500.  0.0  2.0   0.95812141   1.04290956   1.01667595   1.00531095   1.01178135   1.01808051   1.03137599   0.56214703   0.57977991   0.69027285   0.53106051   0.57818954   0.04947132   0.04947132   0.04947132   0.04947132   0.05060163   0.05060163   0.00162694   0.01782776   0.00894621   0.01109341   0.01041835   0.01411814
 4.50  2500.  0.0  2.0   0.92554087   1.01691332   0.99179090   0.97571801   0.99466169   0.98407001   1.10970962   0.61511558   0.63551846   0.75452249   0.58289322   0.64426089   0.03920674   0.03976911   0.03976911   0.03976911   0.03976911   0.03976911   0.00287725   0.02423667   0.01432127   0.01181792   0.01256677   0.01016006
 5.00  2500.  0.0  2.0   0.87718689   0.99473068   0.98349376   0.95023767   0.99047277   0.95366497   1.20072402   0.65674944   0.66007361   0.80504139   0.61321871   0.71294992   0.03059508   0.03059508   0.03059508   0.03059508   0.03059508   0.03059508   0.01019025   0.02290052   0.02071884   0.00960209   0.01866781   0.00665381
 5.50  2500.  0.0  2.0   0.84258525   0.98021127   0.97736000   0.94382845   0.97970276   0.94306158   1.16800709   0.64083426   0.64669983   0.76175850   0.60978204   0.68294269   0.02351219   0.02351219   0.02351219   0.02351219   0.02351219   0.02351219   0.02242294   0.01248596   0.02185991   0.01067648   0.01466370   0.00365611
 6.00  2500.  0.0  2.0   0.82924261   0.96961752   0.95915284   0.94623566   0.95536131   0.93194968   1.06026724   0.61396600   0.63594727   0.71572402   0.61030973   0.66498034   0.01821197   0.01821197   0.01821197   0.01821197   0.01821197   0.01821197   0.04444462   0.01127203   0.01368714   0.01256480   0.00673574   0.00262623
 0.00  2600.  0.0  2.0   1.01756702   0.92894237   0.96900208   0.94403863   0.97475612   0.98236114   1.10638602   0.85099570   0.73298941   0.91345260   0.67870115   0.74909204   0.29659428   0.33711216   0.33711216   0.32863756   0.34179216   0.32863756   0.01020265   0.01410701   0.02632762   0.00864905   0.06026054   0.02306845
 0.50  2600.  0.0  2.0   1.00256146   0.92677975   0.94922065   0.97542847   0.94591641   0.97167741   1.16280077   0.87105043   0.76250932   0.90301872   0.70627989   0.78031695   0.23969832   0.27489287   0.27489287   0.26071234   0.27822287   0.26591656   0.00512545   0.00646670   0.01261169   0.00751345   0.02261559   0.01520265
 1.00  2600.  0.0  2.0   1.00139549   0.94961502   0.95679326   0.97171704   0.92483111   0.96524362   1.21328441   0.87051986   0.78524260   0.93755040   0.74602713   0.81747103   0.19350710   0.22277454   0.22277454   0.21661921   0.23045777   0.21857921   0.00297260   0.00351677   0.00730823   0.00327173   0.00667176   0.00633051
 1.50  2600.  0.0  2.0   0.98598289   0.95625267   0.93696671   0.96927314   0.95370433   0.95281589   1.17904276   0.89090695   0.82794355   0.94534670   0.73746734   0.84886058   0.15005543   0.16606762   0.17058582   0.16045387   0.17058582   0.16606762   0.00133226   0.00103192   0.00320598   0.00255895   0.00395009   0.00233403
 2.00  2600.  0.0  2.0   0.97711559   0.93218337   0.94075876   0.95479592   0.92762250   0.93448811   0.81481736   0.65389599   0.60238370   0.67201614   0.57378922   0.62781245   0.14316177   0.15186342   0.15186342   0.14804129   0.15458040   0.15186342   0.00310244   0.00725204   0.01339014   0.00677403   0.01226605   0.00934843
 2.50  2600.  0.0  2.0   0.99560167   0.96679505   0.96108844   0.96516347   0.94318710   0.97121830   0.73243614   0.52842057   0.50637541   0.58324296   0.48077949   0.51732802   0.12063816   0.12887899   0.12887899   0.12777899   0.13117643   0.12777899   0.00440490   0.01264569   0.01408853   0.01095244   0.01658149   0.01298810
 3.00  2600.  0.0  2.0   1.00915643   1.00170631   0.98742547   1.01623182   0.97527456   0.98893721   0.75228389   0.48414246   0.48139276   0.54436588   0.45053888   0.49504972   0.08976521   0.09721330   0.09721330   0.09409136   0.09803130   0.09721330   0.00353717   0.02313180   0.01992451   0.01454872   0.02240955   0.02062992
 3.50  2600.  0.0  2.0   1.00898136   1.03420719   1.03107571   1.03677457   0.98957892   1.03256049   0.82608088   0.48295829   0.48055494   0.56243821   0.46544171   0.48905284   0.06604688   0.07429253   0.07311038   0.07142490   0.07615963   0.07311038   0.00188817   0.03026276   0.02263092   0.01827138   0.03172211   0.02359682
 4.00  2600.  0.0  2.0   0.99036677   1.05179420   1.06557603   1.04380811   1.07021369   1.06620314   0.92590981   0.50287520   0.49576538   0.59708648   0.45275238   0.49924972   0.04949729   0.05382851   0.04949729   0.04949729   0.04949729   0.04949729   0.00093378   0.03078737   0.01263125   0.01080263   0.01460118   0.01150859
 4.50  2600.  0.0  2.0   0.96703010   1.05589141   1.03354467   1.01506387   1.03075056   1.02316584   1.05257824   0.53780074   0.56033336   0.67181437   0.51931757   0.57360146   0.03874044   0.03931529   0.03931529   0.03931529   0.03931529   0.03931529   0.00139107   0.02638014   0.02083516   0.01624130   0.01448647   0.01310580
 5.00  2600.  0.0  2.0   0.93775268   1.02842408   1.01641880   0.98934146   1.01327620   0.98626025   1.15535055   0.58596849   0.60174234   0.73548338   0.56781709   0.65402597   0.02972528   0.03014781   0.03014781   0.02972528   0.03014781   0.03014781   0.00175716   0.02729279   0.02783042   0.01487323   0.02127643   0.01087694
 5.50  2600.  0.0  2.0   0.89530286   0.99853595   1.00157174   0.96499230   0.99888895   0.95886520   1.20845313   0.62584733   0.61890731   0.76784434   0.59145218   0.70654884   0.02302356   0.02333422   0.02333422   0.02333422   0.02333422   0.02333422   0.01722459   0.01682354   0.02627833   0.01066484   0.01856946   0.00589860
 6.00  2600.  0.0  2.0   0.85552527   0.96750048   0.97946072   0.95288305   0.97279859   0.93615868   1.19739361   0.66081556   0.64280696   0.75191970   0.62677455   0.73067166   0.01798072   0.01798072   0.01798072   0.01798072   0.01798072   0.01798072   0.06171284   0.00740276   0.01981435   0.00816096   0.01141720   0.00296927
 0.00  2700.  0.0  2.0   0.97618848   0.91534152   0.96280312   0.94869366   0.93008099   1.00174974   1.06272459   0.87708950   0.73226765   0.88077861   0.70858317   0.73421418   0.31230496   0.34202046   0.34202046   0.32726831   0.35622672   0.32726831   0.01123390   0.01736917   0.03299179   0.01461092   0.03919540   0.04778658
 0.50  2700.  0.0  2.0   0.97568144   0.91324200   0.93556198   0.96209833   0.93624170   0.96903384   1.13432646   0.88747649   0.77184477   0.88268671   0.72003622   0.77563691   0.25093322   0.27729957   0.27729957   0.26420530   0.28118957   0.26704530   0.00932665   0.00994504   0.01998761   0.00862474   0.03103032   0.02690594
 1.00  2700.  0.0  2.0   0.98338912   0.96077270   0.94341055   0.97724247   0.94018122   0.95803595   1.14705342   0.82096982   0.76569195   0.87754621   0.70673518   0.78677044   0.20594617   0.22211276   0.22699693   0.21570241   0.22961693   0.22211276   0.00259229   0.00671462   0.00942110   0.00550525   0.01406540   0.00955925
 1.50  2700.  0.0  2.0   0.97667376   0.95432491   0.93613400   0.95153126   0.93240056   0.95809025   1.09153716   0.85360403   0.80416486   0.91157955   0.74106470   0.80137673   0.15535303   0.16519859   0.16977173   0.16374859   0.17309288   0.16519859   0.00688175   0.00708933   0.00866662   0.00609061   0.00705989   0.01138172
 2.00  2700.  0.0  2.0   0.96346164   0.90807499   0.91238098   0.92995026   0.88320004   0.91936043   0.81425571   0.69168463   0.64155235   0.69804782   0.62671204   0.65395960   0.14379240   0.15424078   0.15424078   0.15012888   0.15866917   0.15284578   0.00554929   0.00884590   0.01571237   0.00917413   0.00856510   0.01408400
 2.50  2700.  0.0  2.0   0.97690919   0.95121946   0.94340345   0.96576222   0.94314701   0.94258427   0.72165644   0.53510454   0.51509450   0.57039434   0.47985439   0.53330178   0.12545280   0.13313794   0.13313794   0.12969808   0.13431294   0.13313794   0.00436453   0.01034768   0.01311171   0.00924287   0.01754910   0.01080061
 3.00  2700.  0.0  2.0   0.99703961   1.00118336   0.98767590   0.99012895   0.95272954   0.98714406   0.71034365   0.46166775   0.45743023   0.52904774   0.44364633   0.47298650   0.09408039   0.09948768   0.09948768   0.09867318   0.10203289   0.09948768   0.00351881   0.01850167   0.01753713   0.01340918   0.02049063   0.01624722
 3.50  2700.  0.0  2.0   1.00394552   1.01457095   1.01449415   1.02139467   0.97235918   1.01274942   0.75242452   0.45535616   0.44954893   0.52191552   0.44026116   0.46313510   0.07194570   0.07723344   0.07660894   0.07538132   0.07916606   0.07660894   0.00352267   0.02881528   0.02589301   0.01878404   0.03234891   0.02468871
 4.00  2700.  0.0  2.0   1.00047790   1.04518260   1.04655709   1.04055535   1.00520414   1.03904032   0.82975561   0.46131376   0.45890913   0.54245776   0.44947893   0.47263201   0.05184168   0.05644206   0.05555457   0.05428097   0.05829298   0.05555457   0.00276311   0.03238751   0.02871636   0.01841895   0.03648235   0.02435027
 4.50  2700.  0.0  2.0   0.99013419   1.06040801   1.05412147   1.03310386   1.02495423   1.03639623   0.92828396   0.48354496   0.49024627   0.58967829   0.47484691   0.51237819   0.03803522   0.04261095   0.04196866   0.04165066   0.04396844   0.04196866   0.00158175   0.03219469   0.02864280   0.01640834   0.03134216   0.01777550
 5.00  2700.  0.0  2.0   0.97051129   1.06039252   1.05352155   1.01832930   1.04375673   1.01921562   1.06902410   0.52045876   0.53059531   0.65742952   0.50691502   0.58074931   0.02922284   0.02984991   0.02984991   0.02984991   0.02984991   0.02984991   0.00271623   0.02592462   0.03084854   0.01439976   0.02057426   0.01117117
 5.50  2700.  0.0  2.0   0.94680540   1.02950946   1.02988963   0.99075797   1.02492122   0.99005076   1.17002197   0.56873713   0.57222006   0.72469399   0.55105152   0.65334263   0.02268943   0.02300658   0.02300658   0.02300658   0.02300658   0.02300658   0.00359826   0.02093780   0.03036129   0.01067131   0.02531749   0.01108001
 6.00  2700.  0.0  2.0   0.91246335   1.00156769   1.01020496   0.97698442   1.00760783   0.96981653   1.22594695   0.60615683   0.59737971   0.73708349   0.57698926   0.68908246   0.01769566   0.01769566   0.01769566   0.01769566   0.01769566   0.01769566   0.01704261   0.01116516   0.02432335   0.00978920   0.01956487   0.00651510
 0.00  2800.  0.0  2.0   0.94454310   0.93545873   0.97019074   0.92035144   1.03335490   0.97830521   1.06577823   0.90299520   0.77046793   0.92613921   0.68244991   0.78391066   0.31751463   0.34183211   0.34183211   0.33628711   0.34183211   0.33628711   0.01520206   0.03141664   0.06275135   0.01333739   0.12477639   0.04180954
 0.50  2800.  0.0  2.0   0.96784882   0.90421653   0.92088862   0.93645671   0.96333744   0.96906087   1.06842963   0.90248090   0.79354564   0.89415949   0.70379353   0.78016794   0.25215187   0.28243286   0.28243286   0.27009191   0.28243286   0.27009191   0.01841971   0.01369525   0.02815984   0.01385508   0.04828996   0.04077422
 1.00  2800.  0.0  2.0   0.97656008   0.91593077   0.93958158   0.92388163   0.97032066   0.92926071   0.93133474   0.82382935   0.73854430   0.84275118   0.65688327   0.75800681   0.21742798   0.22491217   0.22491217   0.22229717   0.22491217   0.22491217   0.00801137   0.01281603   0.02473002   0.00885061   0.04347114   0.01910605
 1.50  2800.  0.0  2.0   0.96039116   0.94033954   0.91722241   0.93704104   0.91717836   0.94239024   1.04688735   0.84298607   0.80964513   0.89438365   0.74520892   0.79460775   0.16075353   0.17282011   0.17799733   0.16967361   0.17981233   0.17282011   0.01465024   0.00703128   0.00749481   0.00846997   0.01024226   0.01167311
 2.00  2800.  0.0  2.0   0.94070053   0.88238763   0.88087711   0.90054072   0.89262410   0.89038738   0.87240738   0.78219663   0.73124965   0.77627734   0.67266695   0.73686850   0.14500106   0.15588894   0.15588894   0.15157719   0.15588894   0.15442894   0.01465975   0.01574422   0.02513393   0.01828780   0.03189955   0.02079277
 2.50  2800.  0.0  2.0   0.95325252   0.92994718   0.91908413   0.94277221   0.91669604   0.92072973   0.75127172   0.56614223   0.54926327   0.60034030   0.51390293   0.56508504   0.13132006   0.13829716   0.13829716   0.13471250   0.13951716   0.13829716   0.00471141   0.00791982   0.01055230   0.00826399   0.01384303   0.00848046
 3.00  2800.  0.0  2.0   0.97806438   0.97532848   0.96191069   0.97112503   0.96677005   0.96180397   0.70740761   0.46992089   0.46512044   0.53034885   0.43059287   0.48176051   0.09876462   0.10453607   0.10453607   0.10281798   0.10453607   0.10453607   0.00339287   0.01600953   0.01530997   0.01054393   0.01949359   0.01410208
 3.50  2800.  0.0  2.0   1.00149326   0.99448150   0.98951134   1.00266327   0.95991092   0.98575012   0.70258985   0.44131147   0.43572982   0.50085179   0.42320687   0.45385209   0.07421679   0.08085219   0.08085219   0.07894753   0.08215124   0.08085219   0.00259656   0.02527511   0.02687978   0.01662478   0.02877721   0.02385183
 4.00  2800.  0.0  2.0   1.00192087   1.02117798   1.03561354   1.03026659   0.99542021   1.02115833   0.74943584   0.43708179   0.42321902   0.50088553   0.41809224   0.44629102   0.05528086   0.06004704   0.05913556   0.05779706   0.06097051   0.05913556   0.00306991   0.03210695   0.03334261   0.01835640   0.03780929   0.02543521
 4.50  2800.  0.0  2.0   0.99531987   1.04511651   1.05808136   1.03374333   1.02548118   1.02985030   0.82559060   0.44860000   0.43766714   0.53225943   0.42990836   0.47093438   0.04191073   0.04551733   0.04482510   0.04414987   0.04622104   0.04482510   0.00265787   0.03217719   0.03580623   0.01712406   0.03716006   0.02094597
 5.00  2800.  0.0  2.0   0.98418497   1.05079868   1.06465115   1.02492609   1.04203794   1.02161358   0.93219843   0.48002423   0.46782874   0.58757222   0.45684526   0.52357068   0.02966010   0.03298737   0.03224148   0.03200198   0.03324237   0.03224148   0.00246478   0.02945626   0.03719644   0.01432784   0.03519458   0.01436025
 5.50  2800.  0.0  2.0   0.96803819   1.04998811   1.06047071   1.01046332   1.05328715   1.01010501   1.04780624   0.50919942   0.49797089   0.64579767   0.48424689   0.58268362   0.02207579   0.02239144   0.02239144   0.02239144   0.02239144   0.02239144   0.00310093   0.01569938   0.02579607   0.00799738   0.02175643   0.00773288
 0.00  2900.  0.0  2.0   0.90482536   0.92672779   0.94137991   0.92342220   0.84988424   0.91580394   1.11918890   0.96551338   0.85367148   0.97372813   0.87769275   0.90324125   0.32546463   0.35700523   0.35700523   0.34245142   0.38704391   0.35700523   0.03237028   0.02963254   0.05973076   0.02650466   0.03069554   0.03501406
 0.50  2900.  0.0  2.0   0.93950146   0.89030832   0.89705934   0.92344401   0.94638255   0.97245684   0.98588157   0.89266499   0.80828001   0.87745723   0.70380106   0.76337756   0.26366906   0.29525207   0.29525207   0.27912187   0.29525207   0.27912187   0.01416954   0.01311008   0.03051572   0.02022928   0.05196365   0.05130851
 1.00  2900.  0.0  2.0   0.95206077   0.93989326   0.95885569   0.92402736   0.90677306   0.94716925   0.95315069   0.79696585   0.73048015   0.84615421   0.72231180   0.74589897   0.21673864   0.23019629   0.23019629   0.22719629   0.24139454   0.23019629   0.01471340   0.02308550   0.04232113   0.01398385   0.03225219   0.02915198
 1.50  2900.  0.0  2.0   0.94183377   0.93072373   0.90903388   0.94371141   0.91515504   0.92642640   1.05443252   0.83017878   0.80426795   0.86876055   0.73687437   0.79530645   0.16436951   0.17967032   0.18371566   0.17073243   0.18371566   0.17967032   0.02835967   0.00484052   0.00678599   0.01381849   0.01420599   0.00906125
 2.00  2900.  0.0  2.0   0.91941230   0.87073007   0.85984905   0.89167775   0.86723665   0.88214992   0.96810469   0.87613673   0.83636939   0.86467270   0.76845522   0.81563194   0.14705877   0.15998263   0.15998263   0.15246276   0.15998263   0.15688614   0.03439468   0.00819845   0.01722173   0.03228100   0.02046410   0.01847330
 2.50  2900.  0.0  2.0   0.94223175   0.93041187   0.91836425   0.92432975   0.93078776   0.91977958   0.80322445   0.59553753   0.58219274   0.64946753   0.53360916   0.59633447   0.13027620   0.13860817   0.13860817   0.13612093   0.13860817   0.13860817   0.01211113   0.00842554   0.01297372   0.00852764   0.02220494   0.00953194
 3.00  2900.  0.0  2.0   0.96315614   0.94740800   0.93371042   0.94362415   0.93246650   0.93468306   0.73546015   0.49454043   0.49091218   0.55909331   0.45907709   0.50804654   0.09864462   0.10662770   0.10662770   0.10477978   0.10662770   0.10662770   0.00451419   0.01361923   0.01267121   0.00831182   0.01428312   0.01190559
 3.50  2900.  0.0  2.0   0.98804520   0.96976020   0.98636946   0.97366105   0.95653931   0.96146273   0.69318031   0.44414640   0.42398739   0.50508341   0.41395510   0.45746520   0.07553732   0.08268312   0.08133663   0.08133663   0.08268312   0.08268312   0.00248128   0.02267472   0.02273836   0.01541490   0.02397135   0.02140091
 4.00  2900.  0.0  2.0   0.99628830   0.99245019   1.01548766   1.00664494   0.98433157   0.99562991   0.70109851   0.42772404   0.40419854   0.48331332   0.39775872   0.43598066   0.05562048   0.06077771   0.05982127   0.05887183   0.06077771   0.05982127   0.00316562   0.03005439   0.03483790   0.01829586   0.03510832   0.02396913
